x	y	dx	dy
0.00000	0.21666 	0.000005	0.000005
0.00000	0.22101 	0.000005	0.000005
0.00000	0.21892 	0.000005	0.000005
0.00000	0.22101 	0.000005	0.000005
0.00000	0.21811 	0.000005	0.000005
0.00000	0.22327 	0.000005	0.000005
0.00000	0.22520 	0.000005	0.000005
0.00000	0.21747 	0.000005	0.000005
0.00000	0.22520 	0.000005	0.000005
0.00000	0.21924 	0.000005	0.000005
0.00000	0.22134 	0.000005	0.000005
0.00000	0.22117 	0.000005	0.000005
0.00000	0.21682 	0.000005	0.000005
0.00000	0.22166 	0.000005	0.000005
0.00000	0.21570 	0.000005	0.000005
0.00000	0.22391 	0.000005	0.000005
0.00000	0.22198 	0.000005	0.000005
0.00000	0.22021 	0.000005	0.000005
0.00000	0.21779 	0.000005	0.000005
0.00436	0.22569 	0.000005	0.000005
0.00873	0.23084 	0.000005	0.000005
0.00873	0.23487 	0.000005	0.000005
0.01309	0.23213 	0.000005	0.000005
0.01745	0.24131 	0.000005	0.000005
0.02182	0.24905 	0.000005	0.000005
0.02182	0.24631 	0.000005	0.000005
0.02182	0.25130 	0.000005	0.000005
0.03054	0.26065 	0.000005	0.000005
0.03491	0.26854 	0.000005	0.000005
0.03927	0.26886 	0.000005	0.000005
0.04363	0.28320 	0.000005	0.000005
0.05236	0.29690 	0.000005	0.000005
0.05672	0.29045 	0.000005	0.000005
0.05672	0.29367 	0.000005	0.000005
0.06109	0.31107 	0.000005	0.000005
0.06981	0.31252 	0.000005	0.000005
0.07418	0.32187 	0.000005	0.000005
0.07854	0.32574 	0.000005	0.000005
0.08727	0.34426 	0.000005	0.000005
0.09599	0.34314 	0.000005	0.000005
0.10472	0.35522 	0.000005	0.000005
0.10908	0.37600 	0.000005	0.000005
0.11781	0.38132 	0.000005	0.000005
0.12654	0.38067 	0.000005	0.000005
0.13090	0.39614 	0.000005	0.000005
0.13963	0.40887 	0.000005	0.000005
0.14835	0.41338 	0.000005	0.000005
0.15272	0.42998 	0.000005	0.000005
0.16144	0.43352 	0.000005	0.000005
0.17017	0.45350 	0.000005	0.000005
0.18326	0.46139 	0.000005	0.000005
0.19635	0.47364 	0.000005	0.000005
0.20508	0.47879 	0.000005	0.000005
0.21380	0.49780 	0.000005	0.000005
0.22253	0.51053 	0.000005	0.000005
0.23126	0.52294 	0.000005	0.000005
0.24435	0.51875 	0.000005	0.000005
0.25307	0.53985 	0.000005	0.000005
0.26180	0.54485 	0.000005	0.000005
0.27053	0.56064 	0.000005	0.000005
0.27925	0.57014 	0.000005	0.000005
0.28798	0.57594 	0.000005	0.000005
0.29671	0.58464 	0.000005	0.000005
0.30980	0.59882 	0.000005	0.000005
0.32289	0.60381 	0.000005	0.000005
0.33161	0.61413 	0.000005	0.000005
0.34470	0.62830 	0.000005	0.000005
0.35779	0.62331 	0.000005	0.000005
0.37088	0.62540 	0.000005	0.000005
0.37961	0.63845 	0.000005	0.000005
0.39270	0.62927 	0.000005	0.000005
0.40579	0.63588 	0.000005	0.000005
0.41452	0.62992 	0.000005	0.000005
0.42761	0.63378 	0.000005	0.000005
0.43633	0.63249 	0.000005	0.000005
0.44942	0.63137 	0.000005	0.000005
0.46251	0.63491 	0.000005	0.000005
0.47124	0.62911 	0.000005	0.000005
0.47997	0.62766 	0.000005	0.000005
0.48869	0.61058 	0.000005	0.000005
0.50178	0.62250 	0.000005	0.000005
0.51051	0.60865 	0.000005	0.000005
0.51924	0.60623 	0.000005	0.000005
0.52796	0.60317 	0.000005	0.000005
0.54105	0.59979 	0.000005	0.000005
0.54978	0.59930 	0.000005	0.000005
0.56723	0.58867 	0.000005	0.000005
0.58032	0.58625 	0.000005	0.000005
0.58905	0.57659 	0.000005	0.000005
0.59778	0.58158 	0.000005	0.000005
0.60214	0.57546 	0.000005	0.000005
0.61087	0.56628 	0.000005	0.000005
0.61959	0.56321 	0.000005	0.000005
0.62396	0.56338 	0.000005	0.000005
0.63268	0.56176 	0.000005	0.000005
0.63705	0.55500 	0.000005	0.000005
0.65014	0.54646 	0.000005	0.000005
0.65886	0.54485 	0.000005	0.000005
0.66323	0.54243 	0.000005	0.000005
0.67195	0.53808 	0.000005	0.000005
0.68068	0.52664 	0.000005	0.000005
0.68504	0.52278 	0.000005	0.000005
0.68504	0.51762 	0.000005	0.000005
0.68504	0.51843 	0.000005	0.000005
0.68504	0.51198 	0.000005	0.000005
0.68504	0.51875 	0.000005	0.000005
0.68504	0.51553 	0.000005	0.000005
0.68504	0.50731 	0.000005	0.000005
0.68504	0.50779 	0.000005	0.000005
0.68504	0.51778 	0.000005	0.000005
0.68504	0.51649 	0.000005	0.000005
0.68504	0.51714 	0.000005	0.000005
0.68504	0.51875 	0.000005	0.000005
0.68504	0.51456 	0.000005	0.000005
0.68504	0.51440 	0.000005	0.000005
0.68504	0.51955 	0.000005	0.000005
0.68504	0.51021 	0.000005	0.000005
0.68504	0.51424 	0.000005	0.000005
0.68504	0.50989 	0.000005	0.000005
0.68504	0.51230 	0.000005	0.000005
0.68504	0.51553 	0.000005	0.000005
0.68504	0.51955 	0.000005	0.000005
0.68504	0.51391 	0.000005	0.000005
0.68504	0.51520 	0.000005	0.000005
0.68504	0.51923 	0.000005	0.000005
0.68504	0.51359 	0.000005	0.000005
0.68504	0.51359 	0.000005	0.000005
0.69813	0.49394 	0.000005	0.000005
0.71122	0.48427 	0.000005	0.000005
0.71995	0.47219 	0.000005	0.000005
0.72431	0.47138 	0.000005	0.000005
0.72867	0.45479 	0.000005	0.000005
0.73304	0.45060 	0.000005	0.000005
0.73740	0.45124 	0.000005	0.000005
0.74176	0.44786 	0.000005	0.000005
0.75049	0.44125 	0.000005	0.000005
0.75922	0.42981 	0.000005	0.000005
0.77231	0.42160 	0.000005	0.000005
0.77667	0.40645 	0.000005	0.000005
0.78540	0.39920 	0.000005	0.000005
0.79412	0.39518 	0.000005	0.000005
0.80285	0.37423 	0.000005	0.000005
0.81158	0.36650 	0.000005	0.000005
0.82030	0.35635 	0.000005	0.000005
0.82903	0.34152 	0.000005	0.000005
0.83776	0.33137 	0.000005	0.000005
0.84648	0.32284 	0.000005	0.000005
0.85521	0.31075 	0.000005	0.000005
0.86394	0.29416 	0.000005	0.000005
0.87703	0.27998 	0.000005	0.000005
0.88575	0.27418 	0.000005	0.000005
0.89448	0.25887 	0.000005	0.000005
0.90321	0.24905 	0.000005	0.000005
0.91193	0.24502 	0.000005	0.000005
0.92502	0.22794 	0.000005	0.000005
0.93375	0.21634 	0.000005	0.000005
0.94248	0.20732 	0.000005	0.000005
0.95120	0.18815 	0.000005	0.000005
0.96429	0.17800 	0.000005	0.000005
0.97738	0.16511 	0.000005	0.000005
0.98611	0.15544 	0.000005	0.000005
0.99484	0.14110 	0.000005	0.000005
1.00356	0.12386 	0.000005	0.000005
1.01665	0.12225 	0.000005	0.000005
1.02974	0.10050 	0.000005	0.000005
1.04283	0.09164 	0.000005	0.000005
1.06029	0.07875 	0.000005	0.000005
1.07338	0.06602 	0.000005	0.000005
1.08647	0.05201 	0.000005	0.000005
1.09519	0.04637 	0.000005	0.000005
1.10392	0.04234 	0.000005	0.000005
1.11701	0.03380 	0.000005	0.000005
1.12574	0.02784 	0.000005	0.000005
1.13446	0.02236 	0.000005	0.000005
1.14319	0.01576 	0.000005	0.000005
1.15628	0.00577 	0.000005	0.000005
1.16937	0.00899 	0.000005	0.000005
1.18246	-0.00309 	0.000005	0.000005
1.19555	-0.00390 	0.000005	0.000005
1.20864	-0.00954 	0.000005	0.000005
1.21737	-0.01034 	0.000005	0.000005
1.22609	-0.00696 	0.000005	0.000005
1.23046	-0.01582 	0.000005	0.000005
1.23918	-0.01018 	0.000005	0.000005
1.24791	-0.01195 	0.000005	0.000005
1.25227	-0.01502 	0.000005	0.000005
1.25664	-0.00809 	0.000005	0.000005
1.26100	-0.01357 	0.000005	0.000005
1.26973	-0.01808 	0.000005	0.000005
1.27409	-0.00986 	0.000005	0.000005
1.28282	-0.00825 	0.000005	0.000005
1.29154	-0.00664 	0.000005	0.000005
1.30463	-0.00954 	0.000005	0.000005
1.31336	-0.00116 	0.000005	0.000005
1.32209	-0.00454 	0.000005	0.000005
1.33081	0.00625 	0.000005	0.000005
1.33954	0.01318 	0.000005	0.000005
1.34827	0.01640 	0.000005	0.000005
1.36136	0.01850 	0.000005	0.000005
1.37445	0.02784 	0.000005	0.000005
1.38317	0.03412 	0.000005	0.000005
1.39190	0.04250 	0.000005	0.000005
1.40063	0.04492 	0.000005	0.000005
1.40935	0.05893 	0.000005	0.000005
1.41808	0.06345 	0.000005	0.000005
1.42681	0.06699 	0.000005	0.000005
1.43553	0.07650 	0.000005	0.000005
1.44862	0.08616 	0.000005	0.000005
1.45735	0.10453 	0.000005	0.000005
1.47044	0.11629 	0.000005	0.000005
1.47917	0.12741 	0.000005	0.000005
1.49226	0.13562 	0.000005	0.000005
1.50098	0.15093 	0.000005	0.000005
1.51407	0.16172 	0.000005	0.000005
1.52716	0.17800 	0.000005	0.000005
1.54025	0.18895 	0.000005	0.000005
1.54898	0.21215 	0.000005	0.000005
1.56207	0.22311 	0.000005	0.000005
1.57080	0.23406 	0.000005	0.000005
1.57516	0.23970 	0.000005	0.000005
1.58389	0.24937 	0.000005	0.000005
1.59261	0.26661 	0.000005	0.000005
1.60134	0.27434 	0.000005	0.000005
1.61443	0.28578 	0.000005	0.000005
1.62316	0.30592 	0.000005	0.000005
1.62316	0.30495 	0.000005	0.000005
1.62316	0.30447 	0.000005	0.000005
1.62316	0.29593 	0.000005	0.000005
1.62316	0.30173 	0.000005	0.000005
1.62316	0.30866 	0.000005	0.000005
1.62316	0.30205 	0.000005	0.000005
1.62316	0.30834 	0.000005	0.000005
1.62316	0.30415 	0.000005	0.000005
1.62316	0.30366 	0.000005	0.000005
1.62316	0.30527 	0.000005	0.000005
1.62316	0.30640 	0.000005	0.000005
1.62316	0.30721 	0.000005	0.000005
1.62316	0.30173 	0.000005	0.000005
1.62316	0.30914 	0.000005	0.000005
1.62316	0.30237 	0.000005	0.000005
1.62316	0.29947 	0.000005	0.000005
1.62316	0.30237 	0.000005	0.000005
1.62316	0.31059 	0.000005	0.000005
1.62316	0.30318 	0.000005	0.000005
1.62316	0.30672 	0.000005	0.000005
1.62316	0.30705 	0.000005	0.000005
1.62316	0.30125 	0.000005	0.000005
1.62316	0.30705 	0.000005	0.000005
1.62316	0.30946 	0.000005	0.000005
1.62316	0.30447 	0.000005	0.000005
1.62316	0.30930 	0.000005	0.000005
1.62316	0.29802 	0.000005	0.000005
1.62316	0.31172 	0.000005	0.000005
1.62316	0.30286 	0.000005	0.000005
1.62316	0.31043 	0.000005	0.000005
1.62752	0.31140 	0.000005	0.000005
1.63188	0.31832 	0.000005	0.000005
1.63625	0.31768 	0.000005	0.000005
1.64061	0.32815 	0.000005	0.000005
1.64934	0.33524 	0.000005	0.000005
1.65806	0.34732 	0.000005	0.000005
1.67115	0.36585 	0.000005	0.000005
1.68424	0.38116 	0.000005	0.000005
1.69297	0.39518 	0.000005	0.000005
1.70606	0.40758 	0.000005	0.000005
1.71479	0.41644 	0.000005	0.000005
1.71915	0.42740 	0.000005	0.000005
1.73224	0.43739 	0.000005	0.000005
1.74097	0.45189 	0.000005	0.000005
1.75842	0.47106 	0.000005	0.000005
1.77151	0.49297 	0.000005	0.000005
1.78460	0.50570 	0.000005	0.000005
1.79333	0.51585 	0.000005	0.000005
1.80205	0.52777 	0.000005	0.000005
1.81078	0.55000 	0.000005	0.000005
1.82387	0.56112 	0.000005	0.000005
1.83696	0.55919 	0.000005	0.000005
1.85005	0.57643 	0.000005	0.000005
1.86314	0.58835 	0.000005	0.000005
1.87187	0.60994 	0.000005	0.000005
1.88496	0.61364 	0.000005	0.000005
1.89368	0.61703 	0.000005	0.000005
1.90677	0.63298 	0.000005	0.000005
1.91550	0.64425 	0.000005	0.000005
1.92859	0.64490 	0.000005	0.000005
1.94168	0.65295 	0.000005	0.000005
1.95041	0.65134 	0.000005	0.000005
1.96350	0.65569 	0.000005	0.000005
1.97659	0.66697 	0.000005	0.000005
1.98968	0.66617 	0.000005	0.000005
2.00277	0.66826 	0.000005	0.000005
2.01586	0.68485 	0.000005	0.000005
2.03331	0.67648 	0.000005	0.000005
2.04640	0.67293 	0.000005	0.000005
2.05949	0.67986 	0.000005	0.000005
2.07694	0.67470 	0.000005	0.000005
2.09876	0.67245 	0.000005	0.000005
2.12494	0.64909 	0.000005	0.000005
2.14239	0.63539 	0.000005	0.000005
2.15548	0.61509 	0.000005	0.000005
2.16857	0.60478 	0.000005	0.000005
2.17730	0.58625 	0.000005	0.000005
2.19475	0.58029 	0.000005	0.000005
2.20784	0.56193 	0.000005	0.000005
2.22529	0.54904 	0.000005	0.000005
2.23838	0.53647 	0.000005	0.000005
2.25147	0.52777 	0.000005	0.000005
2.26456	0.51005 	0.000005	0.000005
2.27765	0.49974 	0.000005	0.000005
2.29511	0.48185 	0.000005	0.000005
2.31256	0.46220 	0.000005	0.000005
2.32565	0.44995 	0.000005	0.000005
2.34310	0.43900 	0.000005	0.000005
2.35183	0.41741 	0.000005	0.000005
2.36492	0.40500 	0.000005	0.000005
2.38237	0.38196 	0.000005	0.000005
2.40419	0.36424 	0.000005	0.000005
2.41728	0.34926 	0.000005	0.000005
2.43473	0.32574 	0.000005	0.000005
2.45219	0.29947 	0.000005	0.000005
2.46964	0.28095 	0.000005	0.000005
2.48273	0.26564 	0.000005	0.000005
2.50455	0.23229 	0.000005	0.000005
2.53509	0.18911 	0.000005	0.000005
2.55691	0.16801 	0.000005	0.000005
2.56563	0.15399 	0.000005	0.000005
2.57000	0.15882 	0.000005	0.000005
2.57000	0.15157 	0.000005	0.000005
2.57000	0.14900 	0.000005	0.000005
2.57000	0.15415 	0.000005	0.000005
2.57000	0.15882 	0.000005	0.000005
2.57000	0.15512 	0.000005	0.000005
2.57000	0.16011 	0.000005	0.000005
2.57000	0.15802 	0.000005	0.000005
2.57000	0.15238 	0.000005	0.000005
2.57000	0.15464 	0.000005	0.000005
2.57000	0.15496 	0.000005	0.000005
2.57000	0.15206 	0.000005	0.000005
2.57000	0.15367 	0.000005	0.000005
2.57000	0.15931 	0.000005	0.000005
2.57000	0.15544 	0.000005	0.000005
2.57000	0.15818 	0.000005	0.000005
2.57000	0.15689 	0.000005	0.000005
2.56563	0.15125 	0.000005	0.000005
2.56563	0.15238 	0.000005	0.000005
2.56563	0.15222 	0.000005	0.000005
2.56563	0.15447 	0.000005	0.000005
2.57000	0.15190 	0.000005	0.000005
2.57436	0.14432 	0.000005	0.000005
2.59181	0.13514 	0.000005	0.000005
2.60054	0.11275 	0.000005	0.000005
2.60927	0.10501 	0.000005	0.000005
2.61799	0.10018 	0.000005	0.000005
2.63108	0.08101 	0.000005	0.000005
2.64417	0.07907 	0.000005	0.000005
2.66163	0.05716 	0.000005	0.000005
2.68344	0.04492 	0.000005	0.000005
2.70526	0.02897 	0.000005	0.000005
2.72271	0.01833 	0.000005	0.000005
2.73580	0.01157 	0.000005	0.000005
2.75762	-0.00148 	0.000005	0.000005
2.77944	-0.00777 	0.000005	0.000005
2.80125	-0.00712 	0.000005	0.000005
2.82743	-0.01340 	0.000005	0.000005
2.85361	-0.01099 	0.000005	0.000005
2.87543	-0.00229 	0.000005	0.000005
2.89288	0.00319 	0.000005	0.000005
2.90597	0.00496 	0.000005	0.000005
2.92779	0.01398 	0.000005	0.000005
2.94961	0.02800 	0.000005	0.000005
2.97579	0.04605 	0.000005	0.000005
2.99760	0.07472 	0.000005	0.000005
3.02815	0.09953 	0.000005	0.000005
3.05433	0.12370 	0.000005	0.000005
3.08487	0.16060 	0.000005	0.000005
3.11105	0.19717 	0.000005	0.000005
3.13723	0.23004 	0.000005	0.000005
3.16341	0.25871 	0.000005	0.000005
