x	y	dx	dy
0.80843	0.23567 	0.000005	0.000005
0.80043	0.22488 	0.000005	0.000005
0.78838	0.20748 	0.000005	0.000005
0.77631	0.19685 	0.000005	0.000005
0.76426	0.18009 	0.000005	0.000005
0.75224	0.16044 	0.000005	0.000005
0.74030	0.14819 	0.000005	0.000005
0.73240	0.13466 	0.000005	0.000005
0.72066	0.12128 	0.000005	0.000005
0.71292	0.11339 	0.000005	0.000005
0.70146	0.09825 	0.000005	0.000005
0.69021	0.08874 	0.000005	0.000005
0.67559	0.06812 	0.000005	0.000005
0.67200	0.06731 	0.000005	0.000005
0.67200	0.06361 	0.000005	0.000005
0.67200	0.06377 	0.000005	0.000005
0.67200	0.06038 	0.000005	0.000005
0.67200	0.06135 	0.000005	0.000005
0.67200	0.06635 	0.000005	0.000005
0.67200	0.06425 	0.000005	0.000005
0.67200	0.05990 	0.000005	0.000005
0.67200	0.06377 	0.000005	0.000005
0.67200	0.06651 	0.000005	0.000005
0.67200	0.06554 	0.000005	0.000005
0.67200	0.06151 	0.000005	0.000005
0.67200	0.06506 	0.000005	0.000005
0.67200	0.06312 	0.000005	0.000005
0.67200	0.06490 	0.000005	0.000005
0.67200	0.06473 	0.000005	0.000005
0.67200	0.06522 	0.000005	0.000005
0.67200	0.05926 	0.000005	0.000005
0.67200	0.06264 	0.000005	0.000005
0.67200	0.06618 	0.000005	0.000005
0.67200	0.06022 	0.000005	0.000005
0.67200	0.06763 	0.000005	0.000005
0.67200	0.05636 	0.000005	0.000005
0.67200	0.06248 	0.000005	0.000005
0.67200	0.06006 	0.000005	0.000005
0.67200	0.06248 	0.000005	0.000005
0.67200	0.06296 	0.000005	0.000005
0.66493	0.05716 	0.000005	0.000005
0.66145	0.05571 	0.000005	0.000005
0.65458	0.04540 	0.000005	0.000005
0.64786	0.04105 	0.000005	0.000005
0.64129	0.03815 	0.000005	0.000005
0.63488	0.02961 	0.000005	0.000005
0.62863	0.02671 	0.000005	0.000005
0.62557	0.01608 	0.000005	0.000005
0.61958	0.02091 	0.000005	0.000005
0.61378	0.01237 	0.000005	0.000005
0.60816	0.00931 	0.000005	0.000005
0.60273	0.00432 	0.000005	0.000005
0.59496	-0.00068 	0.000005	0.000005
0.59004	-0.00535 	0.000005	0.000005
0.58305	-0.01131 	0.000005	0.000005
0.57866	-0.01179 	0.000005	0.000005
0.57249	-0.01260 	0.000005	0.000005
0.56683	-0.01518 	0.000005	0.000005
0.56009	-0.00825 	0.000005	0.000005
0.55567	-0.01115 	0.000005	0.000005
0.55179	-0.01115 	0.000005	0.000005
0.54847	-0.00712 	0.000005	0.000005
0.54570	-0.00777 	0.000005	0.000005
0.54350	-0.00180 	0.000005	0.000005
0.54187	0.00818 	0.000005	0.000005
0.54081	0.01108 	0.000005	0.000005
0.54030	0.01753 	0.000005	0.000005
