x	y	dx	dy
0.95994	-0.00825 	0.000005	0.000005
0.96225	-0.00664 	0.000005	0.000005
0.96561	-0.00954 	0.000005	0.000005
0.96776	-0.00116 	0.000005	0.000005
0.96986	-0.00454 	0.000005	0.000005
0.97189	0.00625 	0.000005	0.000005
0.97385	0.01318 	0.000005	0.000005
0.97575	0.01640 	0.000005	0.000005
0.97846	0.01850 	0.000005	0.000005
0.98103	0.02784 	0.000005	0.000005
0.98265	0.03412 	0.000005	0.000005
0.98421	0.04250 	0.000005	0.000005
0.98569	0.04492 	0.000005	0.000005
0.98711	0.05893 	0.000005	0.000005
0.98845	0.06345 	0.000005	0.000005
0.98972	0.06699 	0.000005	0.000005
0.99092	0.07650 	0.000005	0.000005
0.99258	0.08616 	0.000005	0.000005
0.99360	0.10453 	0.000005	0.000005
0.99499	0.11629 	0.000005	0.000005
0.99582	0.12741 	0.000005	0.000005
0.99692	0.13562 	0.000005	0.000005
0.99757	0.15093 	0.000005	0.000005
0.99839	0.16172 	0.000005	0.000005
0.99905	0.17800 	0.000005	0.000005
0.99953	0.18895 	0.000005	0.000005
0.99976	0.21215 	0.000005	0.000005
0.99996	0.22311 	0.000005	0.000005
1.00000	0.23406 	0.000005	0.000005
