x	y	dx	dy
1.65370	0.86417 	0.000005	0.000005
1.65370	0.86981 	0.000005	0.000005
1.65370	0.87400 	0.000005	0.000005
1.65370	0.87239 	0.000005	0.000005
1.65370	0.87062 	0.000005	0.000005
1.65370	0.87319 	0.000005	0.000005
1.65370	0.87336 	0.000005	0.000005
1.67552	0.89720 	0.000005	0.000005
1.70170	0.93071 	0.000005	0.000005
1.72788	0.95955 	0.000005	0.000005
1.75406	0.97067 	0.000005	0.000005
1.78460	0.98082 	0.000005	0.000005
1.81514	1.01111 	0.000005	0.000005
1.85878	1.08618 	0.000005	0.000005
1.90241	1.13516 	0.000005	0.000005
1.94604	1.15820 	0.000005	0.000005
1.98968	1.20347 	0.000005	0.000005
2.02458	1.23425 	0.000005	0.000005
2.05513	1.25406 	0.000005	0.000005
2.08567	1.26937 	0.000005	0.000005
2.12494	1.25245 	0.000005	0.000005
2.16857	1.22442 	0.000005	0.000005
2.22966	1.20766 	0.000005	0.000005
2.29947	1.22248 	0.000005	0.000005
2.38237	1.22474 	0.000005	0.000005
2.44782	1.26180 	0.000005	0.000005
2.49146	1.20186 	0.000005	0.000005
2.54382	1.13887 	0.000005	0.000005
2.57436	1.12823 	0.000005	0.000005
2.60490	1.12775 	0.000005	0.000005
2.63108	1.13001 	0.000005	0.000005
2.67472	1.11212 	0.000005	0.000005
2.71835	1.07475 	0.000005	0.000005
2.75326	1.02174 	0.000005	0.000005
2.75326	0.99580 	0.000005	0.000005
2.75326	1.00949 	0.000005	0.000005
2.75326	1.00144 	0.000005	0.000005
2.75326	1.00353 	0.000005	0.000005
2.75326	1.00482 	0.000005	0.000005
2.75326	1.00563 	0.000005	0.000005
2.75326	1.00659 	0.000005	0.000005
2.75326	1.00386 	0.000005	0.000005
2.75326	1.01239 	0.000005	0.000005
2.75326	1.00531 	0.000005	0.000005
2.75326	1.01497 	0.000005	0.000005
2.75326	1.02093 	0.000005	0.000005
2.75326	1.00724 	0.000005	0.000005
2.75762	1.02303 	0.000005	0.000005
2.77944	0.98694 	0.000005	0.000005
2.80562	0.94666 	0.000005	0.000005
2.82743	0.89059 	0.000005	0.000005
2.85361	0.86385 	0.000005	0.000005
2.87543	0.84822 	0.000005	0.000005
2.87979	0.85064 	0.000005	0.000005
2.90597	0.83598 	0.000005	0.000005
2.92779	0.84709 	0.000005	0.000005
2.94961	0.82422 	0.000005	0.000005
2.97142	0.81294 	0.000005	0.000005
2.99324	0.78603 	0.000005	0.000005
3.01506	0.74447 	0.000005	0.000005
3.04124	0.70306 	0.000005	0.000005
3.07178	0.66004 	0.000005	0.000005
3.10669	0.61477 	0.000005	0.000005
3.14159	0.57385 	0.000005	0.000005
